c1,c2,c3,c4,k31,k41,k51,num_trial
3.426136952558433,-1.8387629888542367,0.817606972941167,-6.647040666369984,-0.7209209334458407,-9.872042904239695,-1.9369963168658189,0
3.426137083629349,-1.8387632770265707,0.8176066118374049,-6.789638756304631,-0.7207552637220659,-8.66825441511265,-2.134904885569286,0
3.426137083629349,-1.8387632770265707,0.8176066118374049,-6.789638756304631,-0.7207552637220659,-8.66825441511265,-2.134904885569286,0
3.426136964244858,-1.8387629275841872,0.8176070279391348,-6.665970566905067,-0.7202122616436197,-5.713619823703105,-2.4606811572200895,0
3.426136964244858,-1.8387629275841872,0.8176070279391348,-6.665970566905067,-0.7202122616436197,-5.713619823703105,-2.4606811572200895,0
3.426136964244858,-1.8387629275841872,0.8176070279391348,-6.665970566905067,-0.7202122616436197,-5.713619823703105,-2.4606811572200895,0
3.426136964244858,-1.8387629275841872,0.8176070279391348,-6.665970566905067,-0.7202122616436197,-5.713619823703105,-2.4606811572200895,0
3.426136964244858,-1.8387629275841872,0.8176070279391348,-6.665970566905067,-0.7202122616436197,-5.713619823703105,-2.4606811572200895,0
3.42613711264569,-1.8387632799015847,0.817606800063774,-6.674597974264777,-0.7220971154951957,-8.983588945424334,-2.3121008925004105,0
3.42613711264569,-1.8387632799015847,0.817606800063774,-6.674597974264777,-0.7220971154951957,-8.983588945424334,-2.3121008925004105,0
9.509500551672277,-1.0793587220704846,0.15300878963345377,5.097099382456014,9.12342436124499,-5.858977276244552,1.765184421618159,1
9.613770020310712,-1.0858132418543063,0.15324945187682948,5.378979912132885,9.081699130434453,-2.979160098263005,1.7184054607748078,1
9.613770020310712,-1.0858132418543063,0.15324945187682948,5.378979912132885,9.081699130434453,-2.979160098263005,1.7184054607748078,1
9.613770020310712,-1.0858132418543063,0.15324945187682948,5.378979912132885,9.081699130434453,-2.979160098263005,1.7184054607748078,1
9.792271483171051,-1.0859231897432915,0.15348505443998212,5.379853655025961,9.1786733537141,-2.9730425234551037,1.7055012758092285,1
9.792271483171051,-1.0859231897432915,0.15348505443998212,5.379853655025961,9.1786733537141,-2.9730425234551037,1.7055012758092285,1
9.792271483171051,-1.0859231897432915,0.15348505443998212,5.379853655025961,9.1786733537141,-2.9730425234551037,1.7055012758092285,1
9.792271483171051,-1.0859231897432915,0.15348505443998212,5.379853655025961,9.1786733537141,-2.9730425234551037,1.7055012758092285,1
9.530001874958717,-1.0896440752386654,0.15304469087303646,5.392400820494558,9.024060321582233,-2.6608365307307436,1.2031028073775372,1
9.530001874958717,-1.0896440752386654,0.15304469087303646,5.392400820494558,9.024060321582233,-2.6608365307307436,1.2031028073775372,1
3.5810604062391658,-1.614790049140722,0.5224273755857439,0.34898352591777393,-0.43919199394221864,-6.047556323299492,4.143131951432823,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.5810603054063863,-1.614790047666101,0.5224272075483533,0.34447626419438704,-0.4397412276350564,-6.174914971380174,4.163573040987388,2
3.797352054661702,-1.5852591342514917,0.1755316830604476,11.00786206866414,-1.1914138283932088,-4.372662603133638,-7.085700531079766,3
3.797352054661702,-1.5852591342514917,0.1755316830604476,11.00786206866414,-1.1914138283932088,-4.372662603133638,-7.085700531079766,3
3.797147563784543,-1.5852591351787204,0.17553166518890168,10.897989772096558,-1.0805928366398088,-4.253391551922322,-7.083338034853082,3
3.797147563784543,-1.5852591351787204,0.17553166518890168,10.897989772096558,-1.0805928366398088,-4.253391551922322,-7.083338034853082,3
3.797147563784543,-1.5852591351787204,0.17553166518890168,10.897989772096558,-1.0805928366398088,-4.253391551922322,-7.083338034853082,3
3.797147563784543,-1.5852591351787204,0.17553166518890168,10.897989772096558,-1.0805928366398088,-4.253391551922322,-7.083338034853082,3
3.798085090356383,-1.5852591381245857,0.17553170735184354,10.503633248034456,-1.2145295353899372,-4.796609795355938,-6.490332393417435,3
3.798085090356383,-1.5852591381245857,0.17553170735184354,10.503633248034456,-1.2145295353899372,-4.796609795355938,-6.490332393417435,3
3.7972428187212874,-1.5852591366904767,0.17553166615801227,11.081008130686548,-1.2532542366388482,-4.292155612086116,-6.959328489588285,3
3.7972428187212874,-1.5852591366904767,0.17553166615801227,11.081008130686548,-1.2532542366388482,-4.292155612086116,-6.959328489588285,3
3.726647523176461,-1.6423039655493241,0.5156445872429068,1.5737668583614086,-1.0964976425574742,-6.972438625804806,3.6923193670015686,4
3.726647523176461,-1.6423039655493241,0.5156445872429068,1.5737668583614086,-1.0964976425574742,-6.972438625804806,3.6923193670015686,4
3.726647523176461,-1.6423039655493241,0.5156445872429068,1.5737668583614086,-1.0964976425574742,-6.972438625804806,3.6923193670015686,4
3.726647523176461,-1.6423039655493241,0.5156445872429068,1.5737668583614086,-1.0964976425574742,-6.972438625804806,3.6923193670015686,4
3.7266509248272834,-1.6423060012060253,0.5156445889919532,1.5738792193688476,-1.1292530463844939,-6.973473902845699,3.6923251734428577,4
3.7266509248272834,-1.6423060012060253,0.5156445889919532,1.5738792193688476,-1.1292530463844939,-6.973473902845699,3.6923251734428577,4
3.7266509248272834,-1.6423060012060253,0.5156445889919532,1.5738792193688476,-1.1292530463844939,-6.973473902845699,3.6923251734428577,4
3.7266509248272834,-1.6423060012060253,0.5156445889919532,1.5738792193688476,-1.1292530463844939,-6.973473902845699,3.6923251734428577,4
3.726652647673206,-1.6422964051529996,0.5156445899818491,1.5739093773207167,-1.1402578639858496,-6.939316682786961,3.6923222551959602,4
3.726652647673206,-1.6422964051529996,0.5156445899818491,1.5739093773207167,-1.1402578639858496,-6.939316682786961,3.6923222551959602,4
7.653587544500069,-1.1631603375868458,0.3248965496286284,5.987530310172081,-5.618601201248026,0.32505506088890057,7.50032961265469,5
7.653587544500069,-1.1631603375868458,0.3248965496286284,5.987530310172081,-5.618601201248026,0.32505506088890057,7.50032961265469,5
7.653571186715516,-1.163161551000137,0.32489655627892394,5.969273157885475,-5.6641632877137305,0.25698487412585747,7.500503852510544,5
7.653484744611579,-1.1631620441718917,0.32489655043954657,5.97582886210569,-5.669834338464163,0.3358426349536931,7.500509665298543,5
7.653484744611579,-1.1631620441718917,0.32489655043954657,5.97582886210569,-5.669834338464163,0.3358426349536931,7.500509665298543,5
7.653484744611579,-1.1631620441718917,0.32489655043954657,5.97582886210569,-5.669834338464163,0.3358426349536931,7.500509665298543,5
7.653484744611579,-1.1631620441718917,0.32489655043954657,5.97582886210569,-5.669834338464163,0.3358426349536931,7.500509665298543,5
7.653564560591522,-1.1631623772200366,0.3248965504056146,6.007493496250172,-5.667746393842688,0.2472170510691734,7.500425554912496,5
7.653564560591522,-1.1631623772200366,0.3248965504056146,6.007493496250172,-5.667746393842688,0.2472170510691734,7.500425554912496,5
7.653564560591522,-1.1631623772200366,0.3248965504056146,6.007493496250172,-5.667746393842688,0.2472170510691734,7.500425554912496,5
3.1880511172536234,-2.4534028841517603,3.456649381376517,-8.364833232637176,-8.54564932225283,2.0710281508426815,-0.8900276020170004,6
3.1880511172536234,-2.4534028841517603,3.456649381376517,-8.364833232637176,-8.54564932225283,2.0710281508426815,-0.8900276020170004,6
3.1880511172536234,-2.4534028841517603,3.456649381376517,-8.364833232637176,-8.54564932225283,2.0710281508426815,-0.8900276020170004,6
3.1880511177934303,-2.453402893948716,3.456649430457412,-8.702706102184786,-8.682210558480726,2.071028553847928,-1.6936920528297463,6
3.1880511176857085,-2.453402884597391,3.45664943730459,-8.596163414032402,-8.531971978730475,2.071028423665131,-2.250887450911639,6
3.1880511176857085,-2.453402884597391,3.45664943730459,-8.596163414032402,-8.531971978730475,2.071028423665131,-2.250887450911639,6
3.188051117816448,-2.4534028928361087,3.4566494218908974,-9.058131661150604,-8.830229620180345,2.0710281635546406,-1.7456931048166995,6
3.188051117816448,-2.4534028928361087,3.4566494218908974,-9.058131661150604,-8.830229620180345,2.0710281635546406,-1.7456931048166995,6
3.188051117816448,-2.4534028928361087,3.4566494218908974,-9.058131661150604,-8.830229620180345,2.0710281635546406,-1.7456931048166995,6
3.188051117816448,-2.4534028928361087,3.4566494218908974,-9.058131661150604,-8.830229620180345,2.0710281635546406,-1.7456931048166995,6
3.459156342357453,-1.7956561293348432,0.7362292327428972,-5.198046463079627,-0.6911465140402384,-6.345857749509754,-8.576587087362062,7
3.459156342357453,-1.7956561293348432,0.7362292327428972,-5.198046463079627,-0.6911465140402384,-6.345857749509754,-8.576587087362062,7
3.459156342357453,-1.7956561293348432,0.7362292327428972,-5.198046463079627,-0.6911465140402384,-6.345857749509754,-8.576587087362062,7
3.459156342357453,-1.7956561293348432,0.7362292327428972,-5.198046463079627,-0.6911465140402384,-6.345857749509754,-8.576587087362062,7
3.4591571186096135,-1.7956561070415125,0.7362293963885593,-4.933658443302209,-0.6914202798169033,-6.188316101799596,-8.553514409199105,7
3.4591571186096135,-1.7956561070415125,0.7362293963885593,-4.933658443302209,-0.6914202798169033,-6.188316101799596,-8.553514409199105,7
3.4591571186096135,-1.7956561070415125,0.7362293963885593,-4.933658443302209,-0.6914202798169033,-6.188316101799596,-8.553514409199105,7
