,c1,c2,c3,c4,k31,k41,k51,num_trial
48,2.2451915262748727,-1.3858706831916776,0.6244557218692063,3.176562591774511,-7.620545088905853,3.1313220031976368,2.1104788175001237,4
49,2.2453161865404754,-1.385868556134275,0.6244440152103495,3.1766297602087485,-8.519038414229959,3.129853779825657,2.110479164623443,4
50,2.4016980163239636,-1.2938727745727623,0.3321974623813231,3.2659513272852,-7.0200810087897,2.8255814772751497,-4.689363755485191,5
51,2.4016980163239636,-1.2938727745727623,0.3321974623813231,3.2659513272852,-7.0200810087897,2.8255814772751497,-4.689363755485191,5
52,2.4016980163239636,-1.2938727745727623,0.3321974623813231,3.2659513272852,-7.0200810087897,2.8255814772751497,-4.689363755485191,5
53,2.4016980163239636,-1.2938727745727623,0.3321974623813231,3.2659513272852,-7.0200810087897,2.8255814772751497,-4.689363755485191,5
54,2.4016980163239636,-1.2938727745727623,0.3321974623813231,3.2659513272852,-7.0200810087897,2.8255814772751497,-4.689363755485191,5
55,2.4004697779319306,-1.2939008774133027,0.33174695517971015,3.260857301490658,-7.184498552882986,2.813951381919318,-4.797633578144065,5
56,2.4004697779319306,-1.2939008774133027,0.33174695517971015,3.260857301490658,-7.184498552882986,2.813951381919318,-4.797633578144065,5
57,2.402340481984195,-1.2941546037626541,0.33202698404518566,3.2528855311233236,-7.348397794832423,2.8063692414775088,-4.8504107586458,5
58,2.402340481984195,-1.2941546037626541,0.33202698404518566,3.2528855311233236,-7.348397794832423,2.8063692414775088,-4.8504107586458,5
59,2.4005177764170402,-1.294092943919576,0.33213956131223576,3.26654582179121,-7.57732436989289,2.815074957989785,-4.705451085473526,5
60,2.287558666480419,-1.3035540787194135,0.4069708707878914,2.54457903624305,-1.4619695257823064,2.5382728528007172,1.1464507490547533,6
61,2.287558666480419,-1.3035540787194135,0.4069708707878914,2.54457903624305,-1.4619695257823064,2.5382728528007172,1.1464507490547533,6
62,2.287558666480419,-1.3035540787194135,0.4069708707878914,2.54457903624305,-1.4619695257823064,2.5382728528007172,1.1464507490547533,6
63,2.287557860984861,-1.3039119866937368,0.4076471061916802,2.5428283462607677,-0.8496610286554587,2.5383027506457334,0.968033164170627,6
64,2.287557860984861,-1.3039119866937368,0.4076471061916802,2.5428283462607677,-0.8496610286554587,2.5383027506457334,0.968033164170627,6
65,2.287557860984861,-1.3039119866937368,0.4076471061916802,2.5428283462607677,-0.8496610286554587,2.5383027506457334,0.9680331641706269,6
66,2.287557860984861,-1.3039119866937368,0.4076471061916802,2.5428283462607677,-0.8496610286554587,2.5383027506457334,0.9680331641706269,6
67,2.287557860984861,-1.3039119866937368,0.4076471061916802,2.5428283462607677,-0.8496610286554587,2.5383027506457334,0.9680331641706269,6
68,2.287560637581811,-1.302885920962354,0.40723066291956744,2.542851406282164,-1.4716829182719078,2.5383008792001016,0.9717986370684779,6
69,2.287560637581811,-1.302885920962354,0.40723066291956744,2.542851406282164,-1.4716829182719078,2.5383008792001016,0.9717986370684779,6
70,2.5769506057200897,-1.3553568446147872,0.8042659254734638,-5.654528343649326,-6.189436239964385,1.4802323659680454,-1.60849788609297,7
71,2.5769506057200897,-1.3553568446147872,0.8042659254734638,-5.654528343649326,-6.189436239964385,1.4802323659680454,-1.60849788609297,7
72,2.5769506057200897,-1.3553568446147872,0.8042659254734638,-5.654528343649326,-6.189436239964385,1.4802323659680454,-1.60849788609297,7
73,2.5769506057200897,-1.3553568446147872,0.8042659254734638,-5.654528343649326,-6.189436239964385,1.4802323659680454,-1.60849788609297,7
74,2.577405198418169,-1.3553545393815623,0.8039329561112489,-4.529727008314498,-5.8195943398835865,1.4758220169698326,-2.6458208863041226,7
75,2.577405198418169,-1.3553545393815623,0.8039329561112489,-4.529727008314498,-5.8195943398835865,1.4758220169698326,-2.6458208863041226,7
76,2.577405198418169,-1.3553545393815623,0.8039329561112489,-4.529727008314498,-5.8195943398835865,1.4758220169698326,-2.6458208863041226,7
77,2.577405198418169,-1.3553545393815623,0.8039329561112489,-4.529727008314498,-5.8195943398835865,1.4758220169698326,-2.6458208863041226,7
78,2.5774552494102125,-1.3553573459539292,0.8044846905188934,-4.685627524138839,-3.117226569618929,1.469179309372554,-2.2080335643811546,7
79,2.5774552494102125,-1.3553573459539292,0.8044846905188934,-4.685627524138839,-3.117226569618929,1.469179309372554,-2.2080335643811546,7
80,2.40698140222866,-1.3742788160625765,0.8926320032364764,0.4282338588016771,-3.915579442757695,1.9174619289831023,3.639203731492933,8
81,2.40698140222866,-1.3742788160625765,0.8926320032364764,0.4282338588016771,-3.915579442757695,1.9174619289831023,3.639203731492933,8
82,2.40698140222866,-1.3742788160625765,0.8926320032364764,0.4282338588016771,-3.915579442757695,1.9174619289831023,3.639203731492933,8
83,2.40698140222866,-1.3742788160625765,0.8926320032364764,0.4282338588016771,-3.915579442757695,1.9174619289831023,3.639203731492933,8
84,2.4069815798366845,-1.3742816220651626,0.8926319808148658,0.4282106886439119,-3.981211984664787,1.9174521315092121,3.639115684786344,8
85,2.4069815798366845,-1.3742816220651626,0.8926319808148658,0.4282106886439119,-3.981211984664787,1.9174521315092121,3.639115684786344,8
86,2.406981871806612,-1.374310223770972,0.8926320793084729,0.4281301669504031,-4.27648448735677,1.9174664992713475,3.6308949858125463,8
87,2.406981847900101,-1.3743278675923847,0.8926319264317553,0.4287320619514193,-3.9549145457945873,1.9174626822424368,3.6328658643112184,8
88,2.406981847900101,-1.3743278675923847,0.8926319264317553,0.4287320619514193,-3.9549145457945873,1.9174626822424368,3.6328658643112184,8
89,2.406981847900101,-1.3743278675923847,0.8926319264317553,0.4287320619514193,-3.9549145457945873,1.9174626822424368,3.6328658643112184,8
90,2.4683947782809175,-1.322314434302007,0.5638683695792976,1.1776692499617005,-8.442987844668707,1.2140225411289665,-3.505717498341745,9
91,2.4683947782809175,-1.322314434302007,0.5638683695792976,1.1776692499617005,-8.442987844668707,1.2140225411289665,-3.505717498341745,9
92,2.4683703056030573,-1.3223143891502178,0.5638681151747849,1.1815841895025905,-8.668286340343235,1.2112547943007563,-3.355970122396719,9
93,2.4683703056030573,-1.3223143891502178,0.5638681151747849,1.1815841895025905,-8.668286340343235,1.2112547943007563,-3.355970122396719,9
94,2.4683703056030573,-1.3223143891502178,0.5638681151747849,1.1815841895025905,-8.668286340343235,1.2112547943007563,-3.355970122396719,9
95,2.4683703056030573,-1.3223143891502178,0.5638681151747849,1.1815841895025905,-8.668286340343235,1.2112547943007563,-3.355970122396719,9
96,2.4684674363069594,-1.3223143896977585,0.5638684289493388,1.1800834786542354,-8.579312271437196,1.2054101491869715,-3.3565617244796426,9
97,2.4699822427857283,-1.3223144321627904,0.5638682623069317,1.1860055576245239,-8.961673669093225,1.224205910485221,-3.428608374639512,9
98,2.4699822427857283,-1.3223144321627904,0.5638682623069317,1.1860055576245239,-8.961673669093225,1.224205910485221,-3.428608374639512,9
99,2.4686569356205794,-1.3223143898843555,0.5638683875625938,1.1846788318746961,-8.040067824118392,1.2054597398010118,-3.4616501552972756,9
